ts,rss_mb,frame_ms_ewma,queue_len,queue_cap,queue_dropped,budget_chart,budget_instant,budget_preview,gui_interval_ms,guardrail,background
1773409075.161568,206.223,10.022,24,24,105099,2,2,1,100,1,0
1773409077.169659,206.223,11.286,24,24,105202,2,2,1,100,1,0
1773409079.171830,206.238,11.405,24,24,105308,2,2,1,100,1,0
1773409081.162520,206.242,13.236,24,24,105413,2,2,1,100,1,0
1773409083.161912,206.242,8.231,23,24,105517,2,2,1,100,1,0
1773409085.163256,206.316,7.634,24,24,105620,2,2,1,100,1,0
1773409087.160191,206.363,7.347,24,24,105727,2,2,1,100,1,0
1773409089.160470,206.363,6.944,24,24,105833,2,2,1,100,1,0
1773409091.176619,206.422,9.453,24,24,105936,2,2,1,100,1,0
1773409093.176073,206.297,7.745,24,24,106043,2,2,1,100,1,0
1773409095.197575,206.312,8.280,24,24,106145,2,2,1,100,1,0
1773409097.176497,206.320,5.630,24,24,106251,2,2,1,100,1,0
1773409099.186222,206.375,4.057,24,24,106356,2,2,1,100,1,0
1773409101.175957,206.402,8.382,24,24,106462,2,2,1,100,1,0
1773409103.176647,206.477,10.163,23,24,106566,2,2,1,100,1,0
1773409105.189464,206.477,10.258,24,24,106669,2,2,1,100,1,0
1773409107.175943,206.539,4.926,24,24,106776,2,2,1,100,1,0
1773409109.176994,206.539,8.663,24,24,106881,2,2,1,100,1,0
1773409111.179861,206.578,4.906,24,24,106985,2,2,1,100,1,0
1773409113.181477,206.578,9.836,24,24,107090,2,2,1,100,1,0
1773409115.175553,206.629,8.852,24,24,107196,2,2,1,100,1,0
1773409117.198983,206.676,7.410,24,24,107300,2,2,1,100,1,0
1773409119.190475,206.742,8.342,24,24,107406,2,2,1,100,1,0
1773409121.194537,206.742,8.937,24,24,107511,2,2,1,100,1,0
1773409123.192939,206.766,8.918,23,24,107615,2,2,1,100,1,0
1773409125.192315,206.723,8.005,24,24,107720,2,2,1,100,1,0
1773409127.196220,206.793,12.442,24,24,107825,2,2,1,100,1,0
1773409129.194695,206.797,10.195,24,24,107930,2,2,1,100,1,0
1773409131.215282,206.730,8.357,24,24,108033,2,2,1,100,1,0
1773409133.195577,206.855,8.474,24,24,108139,2,2,1,100,1,0
1773409135.195138,206.859,10.245,24,24,108244,2,2,1,100,1,0
1773409137.206364,206.855,9.735,24,24,108348,2,2,1,100,1,0
1773409139.202884,206.863,5.803,24,24,108453,2,2,1,100,1,0
1773409141.191945,206.902,5.676,24,24,108558,2,2,1,100,1,0
1773409143.191255,206.973,7.020,24,24,108664,2,2,1,100,1,0
1773409145.195079,206.996,5.667,24,24,108767,2,2,1,100,1,0
1773409147.203047,206.902,8.137,24,24,108873,2,2,1,100,1,0
1773409149.192383,207.059,5.138,24,24,108978,2,2,1,100,1,0
1773409151.193618,207.121,4.464,23,24,109082,2,2,1,100,1,0
1773409153.193815,207.062,8.900,24,24,109185,2,2,1,100,1,0
1773409155.192112,207.066,4.667,24,24,109292,2,2,1,100,1,0
1773409157.192990,207.086,8.354,24,24,109397,2,2,1,100,1,0
1773409159.195147,207.055,6.100,24,24,109500,2,2,1,100,1,0
1773409161.216372,207.133,9.153,24,24,109607,2,2,1,100,1,0
1773409163.210376,207.086,8.139,24,24,109712,2,2,1,100,1,0
1773409165.211149,207.199,3.456,24,24,109816,2,2,1,100,1,0
1773409167.214256,207.152,10.019,24,24,109921,2,2,1,100,1,0
1773409169.207667,207.207,9.096,24,24,110026,2,2,1,100,1,0
1773409171.211927,207.172,6.651,23,24,110131,2,2,1,100,1,0
1773409173.213064,207.238,8.909,24,24,110235,2,2,1,100,1,0
1773409175.207908,207.270,6.845,24,24,110341,2,2,1,100,1,0
1773409177.207113,207.297,7.096,24,24,110446,2,2,1,100,1,0
1773409179.212127,207.328,9.466,24,24,110550,2,2,1,100,1,0
1773409181.216071,207.461,11.570,24,24,110655,2,2,1,100,1,0
1773409183.208135,207.469,7.338,24,24,110760,2,2,1,100,1,0
1773409185.241253,207.469,11.156,24,24,110864,2,2,1,100,1,0
1773409187.217226,207.379,8.988,24,24,110968,2,2,1,100,1,0
1773409189.206736,207.410,6.351,24,24,111074,2,2,1,100,1,0
1773409191.206346,207.441,8.998,24,24,111179,2,2,1,100,1,0
1773409193.212357,207.570,6.633,24,24,111283,2,2,1,100,1,0
1773409195.209210,207.535,10.965,24,24,111389,2,2,1,100,1,0
1773409197.206221,207.586,9.769,24,24,111494,2,2,1,100,1,0
1773409199.235110,207.570,7.220,23,24,111598,2,2,1,100,1,0
1773409201.218278,207.617,9.680,24,24,111703,2,2,1,100,1,0
1773409203.206641,207.551,11.704,24,24,111808,2,2,1,100,1,0
1773409205.206260,207.656,6.354,24,24,111913,2,2,1,100,1,0
1773409207.215135,207.707,8.154,24,24,112018,2,2,1,100,1,0
1773409209.206100,207.812,3.575,24,24,112123,2,2,1,100,1,0
1773409211.205476,207.809,7.148,24,24,112228,2,2,1,100,1,0
1773409213.213891,207.863,8.029,24,24,112332,2,2,1,100,1,0
1773409215.207415,207.762,4.649,24,24,112436,2,2,1,100,1,0
1773409217.205829,207.773,4.716,24,24,112542,2,2,1,100,1,0
1773409219.207188,207.836,3.952,24,24,112647,2,2,1,100,1,0
1773409221.245344,207.852,5.038,23,24,112749,2,2,1,100,1,0
1773409223.205613,207.918,4.402,24,24,112857,2,2,1,100,1,0
1773409225.206477,207.980,8.791,24,24,112962,2,2,1,100,1,0
1773409227.233904,207.980,11.465,23,24,113066,2,2,1,100,1,0
1773409229.220392,207.949,5.249,24,24,113171,2,2,1,100,1,0
1773409231.205899,207.969,8.583,24,24,113276,2,2,1,100,1,0
1773409233.205795,207.977,7.449,24,24,113381,2,2,1,100,1,0
1773409235.225589,208.047,8.850,24,24,113484,2,2,1,100,1,0
1773409237.210811,208.047,6.546,24,24,113585,2,2,1,100,1,0
1773409239.206215,208.109,5.528,24,24,113695,2,2,1,100,1,0
1773409241.210424,208.031,3.226,24,24,113799,2,2,1,100,1,0
1773409243.211167,208.043,4.469,24,24,113904,2,2,1,100,1,0
1773409245.205498,208.043,4.310,24,24,114009,2,2,1,100,1,0
1773409247.205830,208.160,9.395,24,24,114114,2,2,1,100,1,0
1773409249.206452,208.117,4.267,24,24,114218,2,2,1,100,1,0
1773409251.215214,208.180,7.321,24,24,114323,2,2,1,100,1,0
1773409253.207071,208.172,4.616,24,24,114429,2,2,1,100,1,0
1773409255.242930,208.242,8.887,24,24,114533,2,2,1,100,1,0
1773409257.213313,208.250,5.962,24,24,114637,2,2,1,100,1,0
1773409259.205937,208.191,3.683,24,24,114743,2,2,1,100,1,0
1773409261.208170,208.199,3.226,24,24,114848,2,2,1,100,1,0
1773409263.217117,208.215,5.220,24,24,114952,2,2,1,100,1,0
1773409265.211118,208.328,5.127,24,24,115057,2,2,1,100,1,0
1773409267.205867,208.332,3.767,24,24,115162,2,2,1,100,1,0
1773409269.209855,208.320,4.754,24,24,115266,2,2,1,100,1,0
1773409271.213753,208.395,11.106,24,24,115370,2,2,1,100,1,0
1773409273.207023,208.391,10.636,24,24,115476,2,2,1,100,1,0
1773409275.206878,208.391,6.391,24,24,115582,2,2,1,100,1,0
1773409277.217303,208.387,10.418,24,24,115686,2,2,1,100,1,0
1773409279.205357,208.434,6.445,22,24,115782,2,2,1,100,1,0
1773409281.206033,208.527,4.521,24,24,115896,2,2,1,100,1,0
1773409283.214613,208.465,4.692,23,24,116000,2,2,1,100,1,0
1773409285.205830,208.609,4.343,24,24,116104,2,2,1,100,1,0
1773409287.205941,208.609,3.884,24,24,116210,2,2,1,100,1,0
1773409289.205932,208.551,5.916,24,24,116315,2,2,1,100,1,0
1773409291.208428,208.598,4.284,24,24,116419,2,2,1,100,1,0
1773409293.206257,208.598,4.679,24,24,116524,2,2,1,100,1,0
1773409295.205702,208.629,5.214,24,24,116629,2,2,1,100,1,0
1773409297.225557,208.672,5.923,24,24,116733,2,2,1,100,1,0
1773409299.214889,208.660,6.337,24,24,116838,2,2,1,100,1,0
1773409301.206205,208.781,7.849,24,24,116944,2,2,1,100,1,0
1773409303.205794,208.789,5.391,24,24,117049,2,2,1,100,1,0
1773409305.215247,208.805,3.556,24,24,117152,2,2,1,100,1,0
1773409307.219873,208.805,4.406,24,24,117257,2,2,1,100,1,0
1773409309.205994,208.809,3.511,24,24,117363,2,2,1,100,1,0
1773409311.209040,208.836,6.524,23,24,117467,2,2,1,100,1,0
1773409313.210885,208.898,8.451,24,24,117570,2,2,1,100,1,0
1773409315.206791,208.945,7.252,24,24,117677,2,2,1,100,1,0
1773409317.206067,208.910,7.497,24,24,117782,2,2,1,100,1,0
1773409319.211624,208.836,7.008,24,24,117886,2,2,1,100,1,0
1773409321.205667,209.000,5.193,24,24,117991,2,2,1,100,1,0
1773409323.206134,209.000,4.533,24,24,118096,2,2,1,100,1,0
1773409325.210013,208.973,4.427,24,24,118200,2,2,1,100,1,0
1773409327.208595,208.992,4.865,24,24,118305,2,2,1,100,1,0
1773409329.208227,209.113,6.120,24,24,118411,2,2,1,100,1,0
1773409331.205995,209.125,7.223,24,24,118516,2,2,1,100,1,0
1773409333.206000,209.059,4.952,24,24,118619,2,2,1,100,1,0
1773409335.206490,209.039,7.467,24,24,118725,2,2,1,100,1,0
1773409337.205451,209.113,8.463,24,24,118830,2,2,1,100,1,0
1773409339.222217,209.125,5.457,24,24,118934,2,2,1,100,1,0
1773409341.209431,209.145,8.730,23,24,119036,2,2,1,100,1,0
1773409343.206155,209.266,4.261,24,24,119144,2,2,1,100,1,0
1773409345.206235,209.289,5.191,24,24,119249,2,2,1,100,1,0
1773409347.210005,209.289,8.602,24,24,119353,2,2,1,100,1,0
1773409349.205903,209.207,9.084,24,24,119458,2,2,1,100,1,0
1773409351.206171,209.223,7.784,24,24,119563,2,2,1,100,1,0
1773409353.224459,209.219,9.103,24,24,119667,2,2,1,100,1,0
1773409355.217834,209.293,10.030,24,24,119773,2,2,1,100,1,0
1773409357.205981,209.289,8.391,24,24,119878,2,2,1,100,1,0
1773409359.206030,209.375,7.711,24,24,119983,2,2,1,100,1,0
1773409361.210874,209.375,6.131,24,24,120086,2,2,1,100,1,0
1773409363.206061,209.383,9.906,24,24,120192,2,2,1,100,1,0
1773409365.205667,209.316,5.538,24,24,120297,2,2,1,100,1,0
1773409367.224416,209.457,8.256,24,24,120401,2,2,1,100,1,0
1773409369.210248,209.492,9.286,24,24,120506,2,2,1,100,1,0
1773409371.206583,209.484,4.421,24,24,120611,2,2,1,100,1,0
1773409373.205927,209.547,6.843,24,24,120716,2,2,1,100,1,0
1773409375.229532,209.535,14.575,24,24,120819,2,2,1,100,1,0
1773409377.212974,209.570,10.540,24,24,120925,2,2,1,100,1,0
1773409379.206231,209.578,7.206,24,24,121031,2,2,1,100,1,0
1773409381.209099,209.512,6.600,23,24,121135,2,2,1,100,1,0
1773409383.214199,209.613,7.624,24,24,121240,2,2,1,100,1,0
1773409385.206823,209.621,9.026,24,24,121345,2,2,1,100,1,0
1773409387.206063,209.629,12.372,24,24,121450,2,2,1,100,1,0
1773409389.224903,209.738,8.946,24,24,121553,2,2,1,100,1,0
1773409391.206042,209.766,4.627,24,24,121659,2,2,1,100,1,0
1773409393.205621,209.793,9.327,24,24,121764,2,2,1,100,1,0
1773409395.218920,209.820,9.665,24,24,121868,2,2,1,100,1,0
1773409397.209340,209.785,7.062,24,24,121973,2,2,1,100,1,0
1773409399.206303,209.828,7.055,24,24,122078,2,2,1,100,1,0
1773409401.205766,209.832,6.977,24,24,122183,2,2,1,100,1,0
1773409403.227881,209.895,11.198,24,24,122286,2,2,1,100,1,0
1773409405.212878,209.961,7.745,24,24,122392,2,2,1,100,1,0
1773409407.207598,209.961,9.136,24,24,122498,2,2,1,100,1,0
1773409409.246108,209.965,12.412,24,24,122602,2,2,1,100,1,0
1773409411.215408,209.906,9.909,24,24,122707,2,2,1,100,1,0
1773409413.206465,209.953,8.935,24,24,122812,2,2,1,100,1,0
1773409415.206646,210.078,9.707,24,24,122917,2,2,1,100,1,0
1773409417.214649,210.047,7.639,24,24,123020,2,2,1,100,1,0
1773409419.206925,210.082,7.360,24,24,123126,2,2,1,100,1,0
1773409421.206623,209.973,7.664,24,24,123231,2,2,1,100,1,0
1773409423.207500,210.113,13.290,23,24,123335,2,2,1,100,1,0
1773409425.217884,210.211,9.793,24,24,123438,2,2,1,100,1,0
1773409427.206973,210.105,8.980,24,24,123545,2,2,1,100,1,0
1773409429.208141,210.156,8.838,24,24,123650,2,2,1,100,1,0
1773409431.207716,210.176,8.342,24,24,123754,2,2,1,100,1,0
1773409433.213417,210.176,8.331,24,24,123859,2,2,1,100,1,0
1773409435.205396,210.246,8.769,24,24,123965,2,2,1,100,1,0
1773409437.222046,210.246,8.572,23,24,124069,2,2,1,100,1,0
1773409439.206410,210.246,10.589,24,24,124172,2,2,1,100,1,0
1773409441.243897,210.250,6.820,24,24,124279,2,2,1,100,1,0
1773409443.205403,210.312,4.754,24,24,124384,2,2,1,100,1,0
1773409445.229076,210.316,7.918,24,24,124487,2,2,1,100,1,0
1773409447.206004,210.363,4.403,24,24,124593,2,2,1,100,1,0
1773409449.205593,210.379,4.421,24,24,124698,2,2,1,100,1,0
1773409451.216749,210.332,7.970,24,24,124802,2,2,1,100,1,0
1773409453.214653,210.398,6.008,24,24,124907,2,2,1,100,1,0
1773409455.206283,210.426,4.405,24,24,125012,2,2,1,100,1,0
1773409457.205717,210.500,12.145,24,24,125118,2,2,1,100,1,0
1773409459.215637,210.504,5.553,24,24,125221,2,2,1,100,1,0
1773409461.206124,210.516,5.627,24,24,125327,2,2,1,100,1,0
1773409463.205915,210.578,4.629,24,24,125432,2,2,1,100,1,0
1773409465.208103,210.582,2.857,23,24,125536,2,2,1,100,1,0
1773409467.210120,210.582,4.270,24,24,125640,2,2,1,100,1,0
1773409469.207031,210.645,5.085,24,24,125746,2,2,1,100,1,0
1773409471.205742,210.672,5.903,24,24,125853,2,2,1,100,1,0
1773409473.210243,210.672,6.824,24,24,125957,2,2,1,100,1,0
1773409475.213698,210.734,8.035,24,24,126060,2,2,1,100,1,0
1773409477.205841,210.699,5.034,24,24,126167,2,2,1,100,1,0
1773409479.211286,210.758,6.285,24,24,126271,2,2,1,100,1,0
1773409481.209721,210.738,4.173,24,24,126376,2,2,1,100,1,0
1773409483.207937,210.820,5.733,24,24,126482,2,2,1,100,1,0
1773409485.206015,210.781,3.874,24,24,126587,2,2,1,100,1,0
1773409487.206455,210.773,7.019,24,24,126690,2,2,1,100,1,0
1773409489.207896,210.824,8.728,24,24,126796,2,2,1,100,1,0
1773409491.205657,210.832,5.586,24,24,126901,2,2,1,100,1,0
1773409493.208107,210.922,4.940,23,24,127005,2,2,1,100,1,0
1773409495.210436,210.988,7.898,24,24,127109,2,2,1,100,1,0
1773409497.220851,210.953,5.019,24,24,127214,2,2,1,100,1,0
1773409499.206291,210.953,7.847,24,24,127320,2,2,1,100,1,0
1773409501.213288,210.984,5.692,24,24,127424,2,2,1,100,1,0
1773409503.212273,211.062,6.014,24,24,127525,2,2,1,100,1,0
1773409505.205698,211.035,4.373,24,24,127634,2,2,1,100,1,0
1773409507.264756,210.941,5.738,23,24,127737,2,2,1,100,1,0
1773409509.211125,211.074,5.697,24,24,127842,2,2,1,100,1,0
1773409511.223271,211.039,4.403,24,24,127947,2,2,1,100,1,0
1773409513.205677,211.039,4.168,24,24,128054,2,2,1,100,1,0
1773409515.215437,211.145,4.514,24,24,128157,2,2,1,100,1,0
1773409517.214543,211.137,7.859,24,24,128262,2,2,1,100,1,0
1773409519.206337,211.145,5.720,24,24,128368,2,2,1,100,1,0
1773409521.218107,211.207,4.622,24,24,128472,2,2,1,100,1,0
1773409523.234357,211.215,4.876,24,24,128576,2,2,1,100,1,0
1773409525.234226,211.258,4.968,24,24,128680,2,2,1,100,1,0
1773409527.205746,211.262,5.159,24,24,128787,2,2,1,100,1,0
1773409529.207742,211.305,6.533,24,24,128890,2,2,1,100,1,0
1773409531.205740,211.309,3.995,24,24,128996,2,2,1,100,1,0
1773409533.205915,211.285,9.804,24,24,129101,2,2,1,100,1,0
1773409535.222554,211.289,8.646,23,24,129206,2,2,1,100,1,0
1773409537.221414,211.273,5.872,24,24,129310,2,2,1,100,1,0
1773409539.206747,211.348,3.832,24,24,129416,2,2,1,100,1,0
1773409541.206883,211.348,7.644,24,24,129521,2,2,1,100,1,0
1773409543.224554,211.367,5.093,24,24,129624,2,2,1,100,1,0
1773409545.206111,211.320,7.978,24,24,129730,2,2,1,100,1,0
1773409547.206298,211.363,6.345,24,24,129835,2,2,1,100,1,0
1773409549.207916,211.418,4.241,23,24,129939,2,2,1,100,1,0
1773409551.207294,211.410,4.590,24,24,130044,2,2,1,100,1,0
1773409553.205572,211.531,7.036,24,24,130149,2,2,1,100,1,0
1773409555.206834,211.594,6.580,24,24,130254,2,2,1,100,1,0
1773409557.214115,211.594,7.127,24,24,130358,2,2,1,100,1,0
1773409559.224897,211.523,5.586,24,24,130463,2,2,1,100,1,0
1773409561.214881,211.586,4.143,24,24,130568,2,2,1,100,1,0
1773409563.219913,211.586,3.976,23,24,130671,2,2,1,100,1,0
1773409565.210181,211.660,4.462,24,24,130776,2,2,1,100,1,0
1773409567.240094,211.723,6.408,24,24,130872,2,2,1,100,1,0
1773409569.258588,211.844,8.355,23,24,130989,2,2,1,100,1,0
1773409571.237138,211.652,5.227,24,24,131100,2,2,1,100,1,0
1773409573.236878,211.656,4.687,24,24,131205,2,2,1,100,1,0
1773409575.242191,211.645,4.017,24,24,131308,2,2,1,100,1,0
1773409577.237533,211.648,4.303,24,24,131414,2,2,1,100,1,0
1773409579.236930,211.766,6.516,24,24,131519,2,2,1,100,1,0
1773409581.254716,211.828,6.525,23,24,131623,2,2,1,100,1,0
1773409583.242032,211.832,11.230,24,24,131726,2,2,1,100,1,0
1773409585.238323,211.871,11.677,24,24,131833,2,2,1,100,1,0
1773410200.668827,150.559,0.000,0,24,0,8,8,3,100,0,0
1773410202.659477,160.027,0.040,0,24,0,8,8,3,100,0,0
1773410204.659038,165.586,0.019,0,24,0,8,8,3,100,0,0
1773410206.659971,165.750,0.021,0,24,0,8,8,3,100,0,0
1773410208.659285,165.820,0.019,0,24,0,8,8,3,100,0,0
1773410210.658575,165.801,0.022,0,24,0,8,8,3,100,0,0
1773410212.658867,165.840,0.019,0,24,0,8,8,3,100,0,0
1773410214.658802,165.852,0.021,0,24,0,8,8,3,100,0,0
1773410216.658839,165.867,0.030,0,24,0,8,8,3,100,0,0
1773410218.658958,165.875,0.017,0,24,0,8,8,3,100,0,0
1773410220.659334,165.875,0.023,0,24,0,8,8,3,100,0,0
1773410222.659349,165.918,0.021,0,24,0,8,8,3,100,0,0
1773410224.658855,165.934,0.021,0,24,0,8,8,3,100,0,0
1773410226.658620,165.672,0.030,0,24,0,8,8,3,100,0,0
1773410228.659379,165.684,0.020,0,24,0,8,8,3,100,0,0
1773410230.662457,165.688,0.026,0,24,0,8,8,3,100,0,0
1773410232.658678,165.703,0.031,0,24,0,8,8,3,100,0,0
1773410281.955054,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410283.940747,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410285.940654,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410287.941075,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410289.940224,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410291.940691,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410293.940666,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410295.942531,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410297.939831,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410299.940561,150.188,0.000,0,24,0,8,8,3,100,0,0
1773410301.940917,150.105,0.000,0,24,0,8,8,3,100,0,0
1773410303.940628,150.105,0.000,0,24,0,8,8,3,100,0,0
1773410305.940681,150.105,0.000,0,24,0,8,8,3,100,0,0
1773410307.940896,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410309.943606,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410311.940438,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410313.939906,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410315.940991,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410317.940650,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410319.940025,149.848,0.000,0,24,0,8,8,3,100,0,0
1773410321.940225,149.855,0.000,0,24,0,8,8,3,100,0,0
1773410323.940665,149.859,0.000,0,24,0,8,8,3,100,0,0
1773410325.940283,149.859,0.000,0,24,0,8,8,3,100,0,0
1773410327.940432,149.859,0.000,0,24,0,8,8,3,100,0,0
1773410329.940504,149.863,0.000,0,24,0,8,8,3,100,0,0
1773410331.940677,149.863,0.000,0,24,0,8,8,3,100,0,0
1773410333.941631,149.863,0.000,0,24,0,8,8,3,100,0,0
1773410335.939978,149.863,0.000,0,24,0,8,8,3,100,0,0
1773410337.940153,149.805,0.000,0,24,0,8,8,3,100,0,0
1773410339.940164,149.805,0.000,0,24,0,8,8,3,100,0,0
1773410341.941686,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410343.942329,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410345.940531,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410347.941146,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410349.940531,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410351.939626,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410353.940449,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410355.940442,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410357.940174,149.809,0.000,0,24,0,8,8,3,100,0,0
1773410359.940673,149.832,0.000,0,24,0,8,8,3,100,0,0
1773410362.015555,159.059,0.000,0,24,0,8,8,3,100,0,0
1773410363.940076,164.410,0.019,0,24,0,8,8,3,100,0,0
1773410365.941041,165.090,0.024,0,24,0,8,8,3,100,0,0
1773410367.940359,165.203,0.018,0,24,0,8,8,3,100,0,0
1773410369.941449,165.238,0.021,0,24,0,8,8,3,100,0,0
1773410371.939912,165.445,0.023,0,24,0,8,8,3,100,0,0
1773410373.940581,165.531,0.021,0,24,0,8,8,3,100,0,0
1773410375.941181,165.562,0.019,0,24,0,8,8,3,100,0,0
1773410377.940061,165.570,0.019,0,24,0,8,8,3,100,0,0
1773410379.941604,165.629,0.022,0,24,0,8,8,3,100,0,0
1773410381.940469,165.676,0.018,0,24,0,8,8,3,100,0,0
1773410383.939539,165.785,0.016,0,24,0,8,8,3,100,0,0
1773410385.940325,165.633,0.027,0,24,0,8,8,3,100,0,0
1773410387.940350,165.637,0.021,0,24,0,8,8,3,100,0,0
1773410389.941437,165.641,0.024,0,24,0,8,8,3,100,0,0
1773410391.941369,165.676,0.017,0,24,0,8,8,3,100,0,0
1773410393.940372,165.684,0.019,0,24,0,8,8,3,100,0,0
1773410395.940351,165.695,0.017,0,24,0,8,8,3,100,0,0
1773410397.942114,165.801,0.017,0,24,0,8,8,3,100,0,0
1773410399.940515,165.812,0.017,0,24,0,8,8,3,100,0,0
1773410401.939974,165.816,0.019,0,24,0,8,8,3,100,0,0
1773410403.942738,165.855,0.016,0,24,0,8,8,3,100,0,0
1773410405.940606,165.906,0.028,0,24,0,8,8,3,100,0,0
1773410407.946108,165.926,0.021,0,24,0,8,8,3,100,0,0
1773410410.106344,166.180,0.018,0,24,0,8,8,3,100,0,0
1773410411.941306,166.629,0.023,0,24,0,8,8,3,100,0,0
1773410413.940547,167.184,0.021,0,24,0,8,8,3,100,0,0
1773410415.940895,167.996,0.030,0,24,0,8,8,3,100,0,0
1773410417.945098,168.855,0.025,0,24,0,8,8,3,100,0,0
1773410419.940123,169.680,0.022,0,24,0,8,8,3,100,0,0
1773410421.940497,170.480,0.021,0,24,0,8,8,3,100,0,0
1773410423.940662,171.277,0.022,0,24,0,8,8,3,100,0,0
1773410425.939604,172.102,0.015,0,24,0,8,8,3,100,0,0
1773410427.941289,172.934,0.016,0,24,0,8,8,3,100,0,0
1773410429.940781,173.762,0.019,0,24,0,8,8,3,100,0,0
1773410431.941295,174.578,0.018,0,24,0,8,8,3,100,0,0
1773410433.941028,175.371,0.027,0,24,0,8,8,3,100,0,0
1773410435.940649,176.203,0.019,0,24,0,8,8,3,100,0,0
1773410437.940702,177.031,0.022,0,24,0,8,8,3,100,0,0
1773410439.940797,177.898,0.020,0,24,0,8,8,3,100,0,0
1773410441.940702,178.691,0.018,0,24,0,8,8,3,100,0,0
1773410443.941202,170.203,0.015,0,24,0,8,8,3,100,0,0
1773410445.941563,168.027,0.017,0,24,0,8,8,3,100,0,0
1773410447.939976,168.824,0.022,0,24,0,8,8,3,100,0,0
1773410449.940279,169.613,0.022,0,24,0,8,8,3,100,0,0
1773410451.940732,170.414,0.017,0,24,0,8,8,3,100,0,0
1773410453.940190,171.211,0.020,0,24,0,8,8,3,100,0,0
1773410455.940762,172.000,0.024,0,24,0,8,8,3,100,0,0
1773410457.940522,172.797,0.025,0,24,0,8,8,3,100,0,0
1773410459.939932,173.582,0.020,0,24,0,8,8,3,100,0,0
1773410461.941512,174.387,0.028,0,24,0,8,8,3,100,0,0
1773410463.940920,175.172,0.019,0,24,0,8,8,3,100,0,0
1773410465.940578,176.008,0.019,0,24,0,8,8,3,100,0,0
1773410467.940416,176.852,0.018,0,24,0,8,8,3,100,0,0
1773410469.940130,177.707,0.017,0,24,0,8,8,3,100,0,0
1773410471.940384,178.496,0.021,0,24,0,8,8,3,100,0,0
1773410473.941703,179.309,0.015,0,24,0,8,8,3,100,0,0
1773410475.940204,167.949,0.018,0,24,0,8,8,3,100,0,0
1773410477.940541,168.738,0.021,0,24,0,8,8,3,100,0,0
1773410479.941217,169.527,0.022,0,24,0,8,8,3,100,0,0
1773410481.940265,170.312,0.023,0,24,0,8,8,3,100,0,0
1773410483.940385,171.105,0.016,0,24,0,8,8,3,100,0,0
1773410485.940401,171.898,0.022,0,24,0,8,8,3,100,0,0
1773410487.941598,172.703,0.019,0,24,0,8,8,3,100,0,0
1773410489.939960,173.488,0.015,0,24,0,8,8,3,100,0,0
1773410491.939751,174.281,0.018,0,24,0,8,8,3,100,0,0
1773410493.940598,175.066,0.021,0,24,0,8,8,3,100,0,0
1773410495.941767,175.875,0.017,0,24,0,8,8,3,100,0,0
1773410497.940627,176.660,0.026,0,24,0,8,8,3,100,0,0
1773410499.940540,177.453,0.018,0,24,0,8,8,3,100,0,0
1773410501.942006,178.250,0.033,0,24,0,8,8,3,100,0,0
1773410503.940600,179.059,0.018,0,24,0,8,8,3,100,0,0
1773410505.939697,170.039,0.023,0,24,0,8,8,3,100,0,0
1773410507.940426,168.473,0.026,0,24,0,8,8,3,100,0,0
1773410509.940588,169.262,0.020,0,24,0,8,8,3,100,0,0
1773410511.940594,170.051,0.019,0,24,0,8,8,3,100,0,0
1773410513.940639,170.852,0.023,0,24,0,8,8,3,100,0,0
1773410515.941108,171.648,0.020,0,24,0,8,8,3,100,0,0
1773410517.940114,172.445,0.018,0,24,0,8,8,3,100,0,0
1773410519.940690,173.234,0.015,0,24,0,8,8,3,100,0,0
1773410521.940137,174.027,0.014,0,24,0,8,8,3,100,0,0
1773410523.940047,174.824,0.015,0,24,0,8,8,3,100,0,0
1773410525.939915,175.613,0.017,0,24,0,8,8,3,100,0,0
1773410527.939941,176.414,0.016,0,24,0,8,8,3,100,0,0
1773410529.941398,177.199,0.026,0,24,0,8,8,3,100,0,0
1773410531.940961,178.000,0.020,0,24,0,8,8,3,100,0,0
1773410533.940733,178.801,0.022,0,24,0,8,8,3,100,0,0
1773410535.940305,179.598,0.018,0,24,0,8,8,3,100,0,0
1773410537.939763,168.238,0.019,0,24,0,8,8,3,100,0,0
